Id,Reputation,CreationDate,DisplayName,LastAccessDate,WebsiteUrl,Location,AboutMe,Views,UpVotes,DownVotes,ProfileImageUrl,EmailHash,Age,AccountId
"1056477","574","2011-11-20 15:09:24","antoniovassell","2017-10-16 13:34:59","http://www.antoniovassell.com","Jamaica","<p>My objective is to attain international recognition for designing novel solutions for global business operations and maintain a standard of constant revolution.</p>

<p>I am a Bsc. Computer Science graduate with almost 6 years' experience as a software/web developer working with a wide range of technologies. I have worked with PHP, CakePHP, C, C++, Java, Python and client side technologies such as CSS2/3, HTML/5, Javascript and Ajax.</p>

<p>To view my complete portfolio, you can visit www.antoniovassell.com/portfolio and for more details about me www.antoniovassell.com/pages/resume. The projects presented on my portfolio were developed by me - along with some time work, from requirements gathering stage to the deployment stage.</p>
","46","60","2","","","27","1053077"
"6797754","1","2016-09-05 20:47:47","Jordan Brown","2017-05-15 08:31:30","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-Y0awisLJleQ/AAAAAAAAAAI/AAAAAAAAAB8/wvBLUbUJ1wc/photo.jpg","","","9139264"
"8151373","1","2017-06-12 21:46:13","jordan146","2017-10-28 17:29:39","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/95a8090c4401eb0a5058420ded6c9abc?s=128&d=identicon&r=PG&f=1","","","11103381"
"2655905","726","2013-08-06 08:11:43","Stuart","2017-10-28 00:11:51","http://www.irietools.com","Jamaica","","72","86","6","","","","3140336"
"8163380","1","2017-06-15 00:39:28","Delano Tracey","2017-10-02 15:28:52","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/8714b7ef180225e916c294cc398faac0?s=128&d=identicon&r=PG&f=1","","","11120336"
"6821017","1","2016-09-12 05:03:40","Conroy Smith","2017-10-28 20:46:28","","Mandeville, Manchester Parish, Jamaica","","0","0","0","https://lh5.googleusercontent.com/-6K2vC8G64xY/AAAAAAAAAAI/AAAAAAAAABU/n42QxLNoq3s/photo.jpg?sz=128","","33","9175180"
"6821275","1","2016-09-12 06:47:05","rgb-one","2017-04-10 04:06:35","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/d7dd2fcf7eeb0886b881a26132a6df82?s=128&d=identicon&r=PG&f=1","","26","3475505"
"2671188","6","2013-08-10 20:22:29","TheGuyThatPlaysGames","2017-07-19 23:23:31","","Kingston, Jamaica","","15","0","0","","","18","2264771"
"1106316","27","2011-12-19 16:40:48","eforth","2017-10-03 22:42:52","","Jamaica","","35","2","0","","","","1117242"
"1106420","1810","2011-12-19 17:34:21","frazras","2017-10-27 14:05:34","http://www.exterbox.com","Kingston, Jamaica","<p>Jamaican born, Web applications developer
Php, Javascript, CSS, HTML, Embedded C/C++
Drupal, Angular, Ionic</p>

<p>Senior Developer/Tech Lead @bluesparklabs</p>

<p>Working on the @rastivalapp startup</p>
","155","781","2","","","31","530574"
"8173853","1","2017-06-16 21:15:54","BLU_SIN","2017-07-15 15:42:57","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/132d3e03de38351aecc64b7ff9865ebc?s=128&d=identicon&r=PG&f=1","","","11135080"
"3940508","1","2014-08-14 08:06:34","Yara-Nee Dennis","2017-09-03 03:02:27","http://www.yaraneedennis.com/","Jamaica","<p>I love to travel, creating WordPress websites and fixing website errors. I love challenges that allow me to learn and grow in anything that I do. </p>

<p>I hope that I can impart my knowledge to the community as I think it's time to give back.</p>
","1","0","0","https://i.stack.imgur.com/IGQlY.jpg?s=128&g=1","","26","4888825"
"8177311","1","2017-06-17 22:06:03","Masterolu","2017-08-11 23:29:33","","238-28 148th Drive, Jamaica, NY, United States","","0","0","0","https://www.gravatar.com/avatar/343952d3e064703d65577e596623f43f?s=128&d=identicon&r=PG&f=1","","","11140547"
"8177613","1","2017-06-18 01:37:31","Humbl3Stud3nt","2017-08-15 06:54:20","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/61f6b1716b8e506955942ffa4ce868cd?s=128&d=identicon&r=PG&f=1","","","11141066"
"8180199","1","2017-06-18 21:29:28","Kevin","2017-06-18 21:29:28","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/5cc44e937ee11276ec28a0af66944fa2?s=128&d=identicon&r=PG&f=1","","","11145135"
"5336297","42","2015-09-15 03:48:59","ram","2017-10-28 03:19:07","https://www.romariomaxwell.me/","Kingston, Jamaica","<p>I prefer hacking at problems in C in order to really learn about all the true underlying processes that make different technologies work. I'm also functional in Web Development because of its ubiquity and Android as well due to its openness and dominant market share. I'm also passionate about Open Source.</p>
","2","21","0","https://www.gravatar.com/avatar/091b81904a0a47315c052aa23eca192f?s=128&d=identicon&r=PG&f=1","","","6955020"
"8185352","1","2017-06-19 21:54:37","Garth Lue","2017-07-31 20:02:24","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/7daec1ec13e3aafa3052cae04277ae90?s=128&d=identicon&r=PG&f=1","","","11152626"
"6851487","1","2016-09-20 03:45:33","ZABERCORP","2016-09-21 07:22:27","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/cf6ada31f4e5fb4e019cd8ca8aaaf6ee?s=128&d=identicon&r=PG&f=1","","25","9222692"
"2697973","1","2013-08-19 21:57:57","SoLucien","2017-10-15 23:39:38","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/231d49873822051ca96a810ece3c7b52?s=128&d=identicon&r=PG&f=1","","","3184458"
"5372784","1","2015-09-24 15:11:13","Jermaine McFarlane","2017-10-29 00:21:12","","Kingston, Jamaica","","2","0","0","https://www.gravatar.com/avatar/d2c9af98fe12768f1e067cb46b7b260b?s=128&d=identicon&r=PG&f=1","","","6946710"
"5374338","1","2015-09-25 00:45:16","Golden_Ribbon","2015-09-25 05:57:33","http://about.me/golden.ribbon","Jamaica","<p>Want to know more check me at:</p>

<p><a href=""http://about.me/golden.ribbon"" rel=""nofollow"">http://about.me/golden.ribbon</a></p>

<p>Checkout my Wallpapers for precise</p>

<p><a href=""http://www.flickr.com//photos/golden_ribbon/show/"" rel=""nofollow"">http://www.flickr.com//photos/golden_ribbon/show/</a></p>
","1","0","0","https://www.gravatar.com/avatar/d5a935415ab38e9fdbb6af3d1b6efc85?s=128&d=identicon&r=PG","","29","1278798"
"8229342","1","2017-06-29 02:57:51","Arnaldo Sanchez","2017-07-05 05:02:34","","Startek Kingston Jamaica","","0","0","0","https://www.gravatar.com/avatar/d2de5b76b3e83a37f7bf9a08ad322d08?s=128&d=identicon&r=PG&f=1","","","11217095"
"2731940","75","2013-08-30 07:14:53","mattchambers","2017-10-13 22:31:35","","Jamaica","","23","24","0","https://www.gravatar.com/avatar/82bd55064e0d6b6e5c5dc6c90bfe4903?s=128&d=identicon&r=PG&f=1","","22","3238339"
"6890361","1","2016-09-27 21:20:59","Stephen Di-Genius Nugent","2017-02-09 20:35:14","","Jamaica","","0","0","0","https://graph.facebook.com/896601303777542/picture?type=large","","","9278405"
"1204587","1","2012-02-12 02:02:49","kenrick","2016-12-06 18:09:46","http://kenrick.me","Jamaica","","3","0","0","","","26","1242272"
"5382756","20","2015-09-27 22:36:41","Len","2016-08-26 12:49:57","","Kingston, Jamaica, West Indies","<p>I currently write programs for my personal use to help me get things done efficiently and consistently.</p>
","4","0","0","https://www.gravatar.com/avatar/2eae3710f13e9edc1705379e8c8e6221?s=128&d=identicon&r=PG&f=1","","63","7024988"
"2740487","11","2013-09-02 16:17:13","rasmicah","2017-10-26 17:05:12","","Kingston, Jamaica","<p>The codematik...</p>
","3","0","0","https://www.gravatar.com/avatar/d6f18a55a0f8e65bfdb8a30a950382f1?s=128&d=identicon&r=PG&f=1","","","3249870"
"2743344","36","2013-09-03 14:05:34","newts","2017-10-14 06:59:19","","Jamaica","","1","1","0","https://www.gravatar.com/avatar/f9298859d64a5c4c7d943a2acabfc542?s=128&d=identicon&r=PG&f=1","","45","3253672"
"8246869","1","2017-07-03 07:02:20","Honourable Kidd","2017-10-24 20:44:22","","Jamaica","","3","0","0","https://graph.facebook.com/476974842636016/picture?type=large","","","11243418"
"5393852","1","2015-09-30 15:27:42","MrSinister","2017-06-19 16:10:55","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/a41b3ff3975147b66805019b30a22c25?s=128&d=identicon&r=PG&f=1","","","7041501"
"6918320","1","2016-10-04 00:45:01","Anthony","2017-09-20 02:47:43","","Kingston, Jamaica","","1","0","0","https://i.stack.imgur.com/9igbm.png","","","9318933"
"2759029","101","2013-09-08 14:16:21","Peter Palmer","2014-03-12 11:40:44","","Kingston, Jamaica","<p>I am a Ph.D. Mathematics student at the University of the West Indies Mona Campus in Jamaica.</p>
","3","0","0","","","","2778740"
"2759521","1","2013-09-08 19:05:42","hugojwm","2013-09-08 19:24:43","http://www.jwmstudios.com","Jamaica","<p>I am a Webmaster</p>
","0","0","0","https://i.stack.imgur.com/6dnGL.jpg","","","3278175"
"5405783","6","2015-10-04 03:01:11","S. Reynolds","2015-11-25 03:18:00","","Jamaica","<p>By Day: University of the West Indies, Mona campus Actuarial Science Student</p>

<p>By Night: Cheerleader, Party girl</p>

<p>!(WYSIWYG)</p>
","7","0","0","https://i.stack.imgur.com/5YtrG.jpg?s=128&g=1","","22","7060231"
"1259614","486","2012-03-09 15:28:15","Jason Robinson","2017-10-27 06:33:03","","Saint Andrew, Jamaica","","11","83","2","","","36","1311749"
"5416237","1","2015-10-07 00:20:57","oonerd","2017-06-01 20:47:46","","St. Thomas, Jamaica","","0","0","0","https://graph.facebook.com/1048771031823527/picture?type=large","","","7076395"
"8274312","11","2017-07-08 08:18:41","Marco","2017-09-28 02:39:45","","Kingston, Jamaica","","1","0","0","https://www.gravatar.com/avatar/b6bb295976e320bbc70a4c0f853d755f?s=128&d=identicon&r=PG&f=1","","","11282415"
"1270698","78","2012-03-15 04:37:17","Zeno","2016-08-27 16:12:44","","Jamaica","","20","7","0","https://www.gravatar.com/avatar/452d268aba25dcc9d093ba2ddb1df54a?s=128&d=identicon&r=PG&f=1","","","1325907"
"1273006","26","2012-03-16 01:39:02","Marc DM","2012-04-22 05:25:46","http://phronein.com","Kingston, Jamaica","<pre><code>#!/usr/bin/env python2.6
if __name__ == '__main__' :
    ers = ('Programm','NetworkDesign','WebDevelop','DebianEvangeliz',
            'DjangoUs','PythonDevelop')
    print '\n'.join(map(lambda x : ""Marc DM is a %ser""%x,ers))
</code></pre>
","2","0","0","","","38","1328679"
"8285187","1","2017-07-10 17:18:21","givodon","2017-08-22 00:32:15","","Jamaica","","1","0","0","https://graph.facebook.com/1634486389897647/picture?type=large","","","11298382"
"4037043","1","2014-09-13 06:15:26","Obey Rooney Leon","2014-10-05 20:18:46","","Jamaica","<p>Rich</p>
","0","0","0","https://graph.facebook.com/534266962/picture?type=large","","25","5024663"
"8285775","1","2017-07-10 19:54:02","M.Scott","2017-07-10 19:54:02","","West Indies, Jamaica","","0","0","0","https://www.gravatar.com/avatar/36597f01736e1d66fe1046fbb07337ad?s=128&d=identicon&r=PG&f=1","","","11197799"
"6953023","29","2016-10-11 07:56:17","Lloydinator","2017-06-02 17:44:20","","Kingston, Jamaica","","6","12","0","https://graph.facebook.com/10208538701478615/picture?type=large","","","9369121"
"1290473","77","2012-03-24 20:32:26","Hue","2017-10-28 19:19:19","","Jamaica","<p>Second Year Student pursuing a B.S. in Computer Science</p>
","49","3","0","","","","1350730"
"2796465","1","2013-09-19 17:14:55","Gunaz","2014-08-19 22:35:41","","Jamaica","","0","0","0","https://i.stack.imgur.com/Awmv4.jpg","","","3326515"
"2801159","210","2013-09-21 01:17:57","Travis Smith","2017-10-27 18:55:36","","Kingston, Jamaica","","21","76","1","https://www.gravatar.com/avatar/f35c793bdcf3198af6448cdead9b9f91?s=128&d=identicon&r=PG&f=1","","","3332592"
"2803228","1","2013-09-22 00:54:11","Rushio Billings","2017-10-24 03:00:53","http://rushio.me","Mandeville, Jamaica","<p>Software engineer @tutwee</p>
","6","0","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","26","3335550"
"8309473","1","2017-07-14 18:20:44","danjam","2017-07-14 18:20:44","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/b6ebe8172a06d453de4d082f2211908d?s=128&d=identicon&r=PG&f=1","","","11332318"
"1319965","1","2012-04-08 06:26:05","dkanderson","2014-11-17 03:27:38","http://dkanderson.com","Jamaica","<p>I am a web designer trying to get good at what I do, also trying to get the hang of being sociable :)</p>
","1","0","0","","","","1388580"
"8320033","1","2017-07-17 13:59:08","Hu-ann Rhoden","2017-10-13 16:22:05","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/5c1e2cfc08156dbdd1ee9d61f0929a48?s=128&d=identicon&r=PG&f=1","","","11348136"
"6999334","1","2016-10-11 10:51:26","bwelds","2016-10-16 01:48:02","http://biancawelds.com","Kingston, Jamaica","","0","0","0","","","","2483308"
"8326835","62","2017-07-18 16:52:35","mondi","2017-08-13 07:54:18","","Jamaica, Queens, NY, United States","","27","8","0","https://www.gravatar.com/avatar/d455909495ca868baa1610e50ea07ae8?s=128&d=identicon&r=PG&f=1","","","11357699"
"7002970","1","2016-10-11 17:41:00","ZidaPele","2016-10-12 19:24:34","","Jamaica","","0","0","0","https://lh6.googleusercontent.com/-JcvGcoXmfio/AAAAAAAAAAI/AAAAAAAAB0M/1hqx-p51Mec/photo.jpg?sz=128","","29","9414980"
"7004250","3","2016-10-11 22:06:49","Akil Aikman","2017-10-27 19:33:53","https://akilaikman.com/","Jamaica","","0","0","0","https://www.gravatar.com/avatar/88b540145da8066a1ab693065807f6db?s=128&d=identicon&r=PG&f=1","","","9416709"
"8331969","6","2017-07-19 13:20:41","Luke Edwards","2017-09-25 15:04:12","","Jamaica","","1","0","0","https://www.gravatar.com/avatar/3695a9a26de73d420c442ea9b948cdc9?s=128&d=identicon&r=PG&f=1","","","11364722"
"1350391","173","2012-04-23 02:53:42","Nation","2017-10-24 03:33:07","","Jamaica","<p><strong>Software Engineer</strong> | <strong>Business Solutions/Technology Advisor</strong> | <strong>Full Stack Web Developer</strong> | <strong>.NET &amp; other Microsoft Technologies</strong> | <strong>Embedded Systems</strong> </p>

<hr>

<p>C#, Javascript, CSS, HTML, Embedded C/C++ .Net, AngularJS, NodeJS, Ionic</p>

<p>Lead Software Developer, Payment Solutions &amp; Services Division @<a href=""http://www.mcsystems.com/payment-solutionspos-hardware-software/"" rel=""nofollow noreferrer"" title=""MC Systems"">MC Systems</a></p>

<p>Working on a @commuting startup</p>

<p>“The gift of mental power comes from God, Divine Being, and if we concetrate our minds on that truth, we become in tune with this great power. 
My Mother had taught me to seek all truth in the Bible.” Tesla</p>
","58","41","0","https://i.stack.imgur.com/6dJTR.jpg","","","1427200"
"8334657","1","2017-07-19 23:17:07","Humphrey","2017-10-28 17:10:08","https://hhhcube.github.io","Jamaica","","0","0","0","https://www.gravatar.com/avatar/44ea33f2f5b1adcb9309ed35cf34c9ac?s=128&d=identicon&r=PG&f=1","","","11368431"
"2829877","11","2013-09-30 04:01:32","Jam-blue","2014-05-22 16:39:16","http://www.linkedin.com/in/gavinsam","Jamaica","<p>Currently Studying at the University of the West Indies, pursuing a BSc. Major in Computer Science with minor in Criminology.</p>

<p>Just hear to learn and help if possible</p>
","3","0","0","https://i.stack.imgur.com/S7rGq.jpg","","23","3370577"
"8335857","1","2017-07-20 05:38:28","Rajay Bitter","2017-10-29 02:06:02","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/614f8a375e0514151edf08c877548763?s=128&d=identicon&r=PG&f=1","","","11370080"
"2832136","23","2013-09-30 17:32:39","theonlyross","2014-10-01 12:36:25","","Jamaica","","7","5","0","https://www.gravatar.com/avatar/?s=128&d=identicon&r=PG&f=1","","","3373441"
"4082254","164","2014-09-26 06:41:36","Je Suis Alrick","2017-10-29 01:49:27","","Kingston, St. Andrew Parish, Jamaica","","11","34","2","https://lh6.googleusercontent.com/-TN0K9Zwsjak/AAAAAAAAAAI/AAAAAAAAB2k/HDcOqSlXYRE/photo.jpg?sz=128","","","4034554"
"4092662","1","2014-09-29 20:35:59","ggnpostgreql","2015-05-24 15:48:54","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/34177bdb4b71bc0e8dded9fdbde97dd6?s=128&d=identicon&r=PG&f=1","","","5103950"
"2851013","91","2013-10-06 04:24:15","andreobrown","2017-09-14 00:20:23","http://www.andreobrown.com","Jamaica","<p>Intense, fissile, split brained, ambivert.</p>

<p>Bridging The Gap Between Business and Technology.</p>
","18","2","0","","","","3397949"
"7034183","1837","2016-10-18 03:04:34","Remario","2017-10-28 17:33:28","","Kingston, Jamaica","<p>Software Enthusiast. Very interested in deep learning and intelligent systems.</p>
","252","97","0","https://i.stack.imgur.com/YcIEw.jpg?s=128&g=1","","","9460247"
"1383123","1","2012-05-08 21:03:09","jeanrick","2017-10-23 07:40:13","http://www.jeanrick.com","Kingston, Jamaica","","1","0","0","","","","1471720"
"2863882","6","2013-10-09 16:57:29","JoeyCodinja","2017-04-21 16:34:11","","Kingston, Saint Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/0fd1ca1633bd47eefe257c18d2cb5335?s=128&d=identicon&r=PG&f=1","","","3414643"
"1392771","31","2012-05-13 23:55:10","Blue_Hat","2017-10-10 04:05:21","http://www.hackershaven.com.jm","Jamaica","<p>Beginner Programmer trying to teach myself C, C++, , Javascript, PHP, Python and Java.
Linux fan and Open Source Advocate</p>
","9","1","0","","","33","1484178"
"1394054","41","2012-05-14 15:04:38","Curtis","2017-10-22 17:48:58","","Jamaica","","4","8","0","","","38","1485725"
"7050097","1","2016-10-20 20:30:10","Engel Sanchez","2017-10-27 15:31:07","http://engelsanchez.net","Jamaica Plain, Boston, MA, United States","<p>Software Engineer and 3D/Game development hobbyist</p>
","0","0","0","https://www.gravatar.com/avatar/ce7c8676143751ddf841b869f7e3a735?s=128&d=identicon&r=PG","","","9441869"
"7054659","1","2016-10-21 18:30:17","Roger","2017-01-21 04:01:59","","Kingston, Jamaica","","6","0","0","https://www.gravatar.com/avatar/536d3183b692e2e8efcebb420ebff78b?s=128&d=identicon&r=PG&f=1","","","9489245"
"2875198","1","2013-10-13 01:42:36","seanyp20001","2017-08-21 16:45:09","","Jamaica","","6","0","0","https://www.gravatar.com/avatar/7b36c36151c370aa4b15a1d33dfb006e?s=128&d=identicon&r=PG&f=1","","","3430681"
"7060865","1","2016-10-23 15:38:23","Phillip Newman","2017-05-09 14:49:22","","Kingston, Jamaica","","0","0","0","https://lh5.googleusercontent.com/-2gcq-K-Wn_E/AAAAAAAAAAI/AAAAAAAAAC4/gGiaoJkxozA/photo.jpg","","","9498976"
"1415805","82","2012-05-24 18:30:41","Antifa","2016-01-30 23:35:12","","Kingston, Jamaica","","29","32","0","","","","1514461"
"8396246","1","2017-07-31 20:50:12","Michael Mills","2017-07-31 20:50:12","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://lh4.googleusercontent.com/-sYzSIgrUpEg/AAAAAAAAAAI/AAAAAAAAAR8/bQuGpdvRtIQ/photo.jpg","","","11454910"
"8396449","1","2017-07-31 21:59:01","javv","2017-09-01 05:31:17","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://i.stack.imgur.com/4PpKu.jpg","","","11455219"
"8397399","1","2017-08-01 04:33:25","Rashane Murray","2017-10-29 00:11:27","","Jamaica","","0","0","0","https://graph.facebook.com/1413130905429598/picture?type=large","","","11456598"
"8400581","1","2017-08-01 15:21:54","Quinem Quinem Quinem","2017-08-01 15:21:54","","Jamaica","","0","0","0","https://graph.facebook.com/2014701835437251/picture?type=large","","","11460895"
"8408180","1","2017-08-02 22:04:30","Strykah","2017-08-03 18:09:38","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/ed2567d973b98c3fcf422a8f8abf5c42?s=128&d=identicon&r=PG&f=1","","","11471495"
"7086420","264","2016-10-28 16:54:00","Jevon","2017-10-22 16:08:37","","Jamaica","<p>My ultimate goal in life is to establish the first renowned programming firm in my country Jamaica as to increase the growth in the nation's Information Technology field. </p>

<p>I am very sociable and also a team player who is never afraid to share knowledge and to ask for help from my co-workers.</p>

<p>I do not mind doing work for nonprofit groups, I enjoy doing charity work as I believe in the greater good.</p>
","70","91","3","https://www.gravatar.com/avatar/8d07eca88cdffbddbdf954601eea3448?s=128&d=identicon&r=PG&f=1","","","9536376"
"7086595","1","2016-10-28 17:40:55","Wolde","2016-12-02 05:13:27","","Kingston, Jamaica","","0","0","0","https://lh3.googleusercontent.com/-ssqRrcaJhVE/AAAAAAAAAAI/AAAAAAAAAE8/W_MweE4o-Ek/photo.jpg","","","9536655"
"8413478","1","2017-08-03 18:13:54","Kymani Davis","2017-08-03 18:13:54","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-jZ6G1KyfoWU/AAAAAAAAAAI/AAAAAAAAAXs/TgWXFYM3n2A/photo.jpg","","","11478666"
"8414624","1","2017-08-04 00:59:36","vfxwolf","2017-09-04 03:59:03","","Jamaica","","2","0","0","https://www.gravatar.com/avatar/0a87ecc38612266ef1619c375239ad2f?s=128&d=identicon&r=PG&f=1","","","11480360"
"1444878","1","2012-06-08 15:20:05","Orlando","2017-10-19 16:51:54","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","","","","1552896"
"8420867","1","2017-08-05 09:11:09","Tamim Shohid","2017-09-23 22:25:00","","Jamaica, Queens, NY, United States","","0","0","0","https://www.gravatar.com/avatar/4e391d4c4c92666b630d8f4f587650b8?s=128&d=identicon&r=PG&f=1","","","11489353"
"7102022","1","2016-11-01 22:54:17","H Ramone","2017-03-30 07:32:23","","Jamaica","","0","0","0","https://graph.facebook.com/10154481469065907/picture?type=large","","","9561279"
"4158918","1","2012-01-27 00:47:36","Jamel Quavers","2014-10-19 13:49:22","http://myopenid","jamaica","<p>I love to party an i like to talk to person so if u need to talk u can call ME AN DIS NUMBER 18764744833 OK.</p>
","1","0","0","https://graph.facebook.com/100002248256867/picture?type=large","","24","1202120"
"4159091","9","2014-10-19 15:11:52","Marvin Gordon","2014-10-22 18:01:06","http://mezlad.com","Jamaica","","1","0","0","https://www.gravatar.com/avatar/af63bfdaa8d7bf6f794bc85261588e9b?s=128&d=identicon&r=PG&f=1","","","5198911"
"8432064","1","2017-08-08 04:39:31","jomatecc","2017-10-03 07:29:19","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/f9196d0f11cf729bdf078aa577755a66?s=128&d=identicon&r=PG&f=1","","","11505757"
"1459223","1689","2012-06-15 16:17:42","TrueGuidance","2017-10-28 10:04:26","","Jamaica","","280","39","0","","","","1571648"
"7111355","1","2016-11-03 17:26:45","Shadain Gooden","2016-12-03 00:54:16","","Jamaica","","0","0","0","https://graph.facebook.com/100000983017336/picture?type=large","","","3282864"
"7113198","1","2016-11-04 04:19:37","Jase-Omeileo West","2017-10-27 03:01:30","","Jamaica","<p>My 1 year goal is to become a recognized Front-End Software developer, honing skills in Front-End Web Dev, Mobile App Dev, and UI/UX Design. In a year, I will not only be proficient in React, React-Native, and iOS Dev, but also in designing apps and writing tests for every single one of them.</p>
","2","0","0","https://i.stack.imgur.com/8O0ro.png?s=128&g=1","","","9577690"
"8435351","1","2017-08-08 16:06:11","Akeim How","2017-09-22 18:01:57","","Mandeville, Manchester Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/a3776d8c79a5c7bc3864c591af623725?s=128&d=identicon&r=PG&f=1","","","11510294"
"2930641","61","2013-10-29 04:50:44","mistik1","2015-11-17 18:25:20","","Jamaica","","6","0","0","https://i.stack.imgur.com/zMmmt.png","","47","3504896"
"4170603","1","2014-10-22 15:29:31","misamjo","2015-01-15 21:34:30","http://www.misamjo.com","Jamaica","<p>I am a Christian and an avid reader of books within my range of interests, an incurable nerd, amiable, mild-mannered and impassively shy.</p>
","0","0","0","https://i.stack.imgur.com/FWeNw.jpg","","31","5215507"
"4171431","5","2014-10-22 19:33:25","Adrian","2017-10-27 20:19:42","","Kingston, Jamaica","<p>I am really enthusiast about computer programming. I have a grade 1 in information technology CSEC level and a grade 3 in computer science CAPE level. I am on the verge of earning my degree in computer science. I really like web development and database programming language such as MySQL. In the future i hope to become a successful computer programmer with cutting edge experience in web development and mobile applications.</p>
","0","0","0","https://i.stack.imgur.com/cAm5T.jpg","","20","5216717"
"7121078","1","2016-11-06 03:26:40","Zoe Mahadeo","2016-12-04 17:21:37","","Kingston, St. Andrew Parish, Jamaica","","0","0","0","https://www.gravatar.com/avatar/3cb5a526b4dad7286b3e47230924189f?s=128&d=identicon&r=PG&f=1","","","9589713"
"7124341","1","2016-11-07 02:03:05","Julian Cowell","2017-10-08 18:17:15","","Sheffield Westmoreland, Jamaica","","0","0","0","https://i.stack.imgur.com/dqgbH.jpg","","","9594864"
"4174816","1","2014-10-23 16:58:35","tunecrew","2017-10-28 16:41:29","","Kingston, Jamaica","<p><strong>The big picture:</strong></p>

<p>I'm a software and electrical engineer who has been/is a music business entrepreneur, population geneticist and techno and house music producer.</p>

<p>I'm looking for new challenges &amp; projects. Ideally I'd like to be involved with an early stage startup as a cofounder or team member.</p>

<p>I'm interested in music/media/entertainment/film/television/video, fintech, logistics, IoT, serverless and microservices, renewable energy and conservation, augmented and virtual reality, human/technology interaction or just cool stuff in general.</p>

<p>I like to innovate, create solutions and solve problems at the intersection where technology meets consumers. I believe in understanding both the details and the big picture. Learning and building are exciting to me. I know what I'm not good at and try and work on that too.</p>

<p><strong>The details:</strong></p>

<p>I'm currently the CTO and Co-founder of music distribution and publishing companies Zincbeats and Kgn Six.</p>

<p>I'm a software engineer with expertise in back-end and front-end development, data analysis and informatics, DevOps and systems architecture.</p>

<p>I'm an Amazon Web Services AWS Certified Developer, Solutions Architect &amp; SysOps Administrator</p>

<p>I'm an electrical engineer with strong background in signal processing, applied mathematics and statistics.</p>

<p>I'm a music and media business professional with extensive experience in music distribution, licensing, publishing, royalties, accounting, copyright, technology and marketing. Thorough understanding of the contemporary landscapes of the music and media businesses. In-depth knowledge of digital media technologies and skilled in audio/video production techniques.</p>

<p>I'm a frequent public speaker on music and media topics.</p>

<p>My Stack:
• Python / Django / Django REST / NGINX / uWSGI
• MariaDB / MySQL / Celery / Redis / RabbitMQ
• React.js / JavaScript / Bootstrap / HTML / CSS
• Amazon Web Services AWS / Digital Ocean
• Java / Tomcat
• PHP / Perl / C
• MATLAB
• Git / GitHub / GitLab
• JetBrains IDEs
• Adobe Illustrator / Photoshop / Acrobat / Premiere Pro / After Effects
• Microsoft Office
• OS X / Linux / Windows
• Wordpress
• Scrum / Kanban / Lean Startup / Agile Methodologies</p>

<p>More in LinkedIn: <a href=""https://www.linkedin.com/in/christopheredmonds/"" rel=""nofollow noreferrer"">https://www.linkedin.com/in/christopheredmonds/</a></p>
","0","0","0","https://i.stack.imgur.com/I3neU.jpg?s=128&g=1","","","541792"
"1475910","9","2012-06-22 20:48:56","JuniorJ","2017-05-15 22:22:34","","Kingston, Jamaica","","4","0","0","","","","1592997"
"7129597","1","2016-11-08 04:09:09","Alberth Mckenzie","2017-01-24 13:08:18","","Jamaica","","0","0","0","https://www.gravatar.com/avatar/92001a2292054e0eed95a40ef3e1b28c?s=128&d=identicon&r=PG&f=1","","","9602637"
"8455442","1","2017-08-12 16:12:00","rushane kerr","2017-10-28 00:32:59","","Jamaica","","0","0","0","https://lh3.googleusercontent.com/-2W_k48BfxMk/AAAAAAAAAAI/AAAAAAAAAOA/nZt7Jk_fgVc/photo.jpg","","","11539049"
"2946447","48","2013-11-01 21:09:16","Howard Edwards","2017-10-28 17:58:21","","Jamaica","","6","15","0","https://www.gravatar.com/avatar/883cfe6a5adbc161c646a17843a381c1?s=128&d=identicon&r=PG&f=1","","23","3525103"
